id,review,category,human_truth,validation_status,llm_child,llm_pet,llm_handicap,bert_child,bert_pet,bert_handicap,kw_child,kw_pet,kw_handicap
2758,"Flew London to Tokyo. This is the first time that I am writing a review here but I had to write a review for ANA. I am a disabled person, with a hearing impairment and ANA offered me excellent support and assistance on the ground level and also on board the aircraft. Their Customer service was excellent, so kind, polite and very helpful. I flew Economy, I was a little worried as I am 5ft 10in and I know sometimes the seat space can be a challenge but I had nothing to worry about. I found the seats comfortable. The food served was delicious, I was really impressed with the food selection on offer. I can definitely recommend traveling with this Airline.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
3732,"My daughter has travelled with Emirates a couple of times and had excellent experiences and hence recommended me to take Emirates to fly back to India from the US. I was travelling alone and my daughter had booked wheelchair assistance for my entire itinerary. I suffer from varicose veins and also had recently injured my knee, both added up causing unbearable pain. I was offered wheelchair assistance at DTW (Michigan) airport where I boarded the flight and my daughter went home relieved that I would be provided wheelchair assistance for the rest of my itinerary. However, I was left in the lurch when I arrived in Boston airport to board flight to Bangalore via Dubai. I had very little time left to board the flight and had to push myself to walk fast with the unbearable pain. This continued in Dubai airport as once again there was no wheelchair assistance provided in Dubai. I somehow managed this time as I had two hours twenty minutes to board the next flight. This left me wondering why I was promised wheelchair assistance if the airline was not able to provide the promised service. I was totally disappointed as to how a passenger could be left unattended to by a reputed airline in spite of the request for wheelchair assistance/help.",handicap,1,llm_validated,1,0,1,0,0,1,1,0,1
2573,"I had been hearing many favourable reviews of Qatar Airways so I took advantage of a great low fare (bit over $1k) and gave them a try, and was not disappointed for my flights from Washington Dulles to Singapore via Doha. Clean comfortable passenger cabins with some of the best leg-room and seat-room I've experienced in tourist class, plus decent food and drinks, and very friendly and responsive staff who really proved their mettle on the last of the four flights I took (Doha - Washington Dulles). It was a full flight with many elderly passengers (apparently travelling as a group), some two dozen of whom required wheelchairs, and departure was delayed somewhat, but through boarding and the flight itself the cabin crew proved more than equal to the challenge, with requests handled quickly (even a couple of toilet-roll-outage situations were remedied promptly once passengers made crew members aware of them) and a friendly, congenial air retained throughout. This is an airline much honoured for the quality of its inflight service, and on the four flights I took they were definitely on 5-star form.",handicap,0,llm_validated,0,0,1,0,0,0,0,0,1
6382,"Other than horrible seating for anyone with the slightest back problems or other problems which I might not be familiar with, the food is definitely not for most peopleâs taste. Iâm not even going to elaborate on customer service. My luggage didnât make it to the flight. Why? Answer: âyou only had 1 hr and 15 mins before flights. This was my first time flying with Air France. I have another trip planned, which I hope to cancel. My delayed luggage was supposed to arrive 2 days later than my initial flight. (15th of August) itâs now 17th of August and no trace of baggage. I called and emailed several times. This morning Iâve been told thereâs a car dropping off my suitcase at 1-2 pm. No action has been taken. Theyâve stopped answering my calls and emails. Itâs the time of a global pandemic and us, travelers, have to quarantine. I was left in a cold room. You guessed it, not a hotel; not any other place Iâm familiar with. I have nothing. I donât have my medicine, warm clothes, a blanket, the necessities. I canât go out to buy stuff anymore. I filed a compensation form, too. They replied, asking for flight details and pictures, which I provided. It is now days later and I still donât have answers. Phone lines not picking up. Horrible customer service. The worst experience ever and Iâm not a stranger to flying different distances.",handicap,0,llm_validated,0,0,1,0,0,0,0,0,1
5696,"On a recent âround-tripâ experience, Denpasar - Budapest, I found myself in multiple disappointing (borderline traumatic) situations with Turkish Airlines. When checking in on my return flight in Budapest in May, 2018, I was told that my return ticket had been cancelled. As a result, I was forced to pay an additional $1,600 to purchase a new one-way ticket on the same flight. Below is a description of what had happened. In April, on the third leg of my flight from Denpasar to Budapest, I missed the flight in Istanbul due to confusion at the gate - poor communication and gate location (ie. heavy traffic surrounding this specific gate, the sitting area hosted multiple flights, unclear instructions and lack of announcements, etc). I had been sitting at the gate for an hour when they started boarding, but was only alerted when priority boarding started --- no more announcements or callouts were made thereafter. When the line began to peter out I started to get a bit concerned, but because there were still so many people sitting around me, which I had presumed they were waiting for the same plane, and no final announcements or staff had called out, I didnât move forward. However, at that time I did ask the people around me what flight they were waiting for, but they just shook their heads and said they did not speak English. At this point I was growing quite concerned and so I ran to the closest Turkish Airlines staff I could find, at a nearby counter. When I showed him my ticket, he began shouting (actually) at me and said that the gate was now closed and I had to go downstairs to the transfers desk. This was only a minute or two after the gate had been closed. I ran downstairs, showed them my ticket and asked what could be done. They said that I had to purchase a new ticket - no alternative was given. To do so, they ordered me to purchase a visa and exit through customs. When outside, I first rushed to ticketing at Turkish Airlines where an employee stated that I had to purchase a new ticket, but that he could not do anything for me and to go see the Turkish Airlines check-in desk. I then proceeded to the check-in desk at Turkish Airlines and they said that I had to purchase a new ticket. At no time I was told that this would render my return flight invalid, and no other information was given. I tried the help-phone for Turkish Airlines as well, but there was no dial tone and no-one was in the area to provide assistance. I finally had to purchase a one way ticket from Istanbul to Budapest for 200 Euros for a flight later that day. To add insult to injury, the Turkish Airlines staff was appalling - I was yelled at and belittled on numerous occasions. I've read other reviews and some have said that Turkish Airlines employees are inhumane, and to be honest, I agree - note: this is specific to the Istanbul Airport staff. My original ticket was over $1,400, and this whole ordeal has cost me an additional $2000. I reached out to Turkish Airlines and although they responded in a timely fashion, they were unhelpful and clearly had not read my story. Furthermore, the avenue of communication they use - feedback forms only, make it very difficult to communicate with them. I suppose that is what they want!",handicap,0,llm_validated,0,0,1,0,0,0,0,0,1
7533,"Managed my booking 48 hours before my departure. However, on my way to the airport, I checked my booking again just to be sure only to find out that my AKL-HKG flight will be delayed for 45 minutes so it meant that I will miss my quick connecting flight from HKG-MNL. They transferred me to the earliest next day flight. My AKL-HKG was delayed for 2 hours instead of just 45 mins. Food was great as usual. Cabin crews were cheerful and always ready to help. With Cathay, you can be assured that you will be well fed. I was given a free over night accommodation and free breakfast in Hong Kong Airport Hotel. The things that I didn't like with this flight were the unorganized boarding at Hong Kong Cathay's failure to notify me with the changes on my flight sched and disabled IFE on the economy class in HKG-MNL leg while the Business and PE classes can access them.",handicap,0,llm_validated,0,0,1,0,0,0,0,0,1
4765,"I had chosen my seat in advance so I would have a comfortable seat and leg room for the duration of my long flight. When I got to the airport to check in, they had screwed up my seat preference and assigned a regular seat for my first flight from Toronto to Istanbul. I was extremely upset, everyone boarded and they had me waiting, no one had any idea how or why my seat preference was changed. They knew I had paid extra but they didnât know why it was changed. They told me some how they had me listed as wheelchairs accessible person, which I am not and perfectly capable of doing anything on my own. They couldnât solve my problem and ended up taking a regular seat. Then in Istanbul again they had assigned my preferred seat to someone else due to overbooking. I was extremely upset and disappointed. Again I ended up leaving with a regular seat.  Not even once they apologized.",handicap,0,agreed,0,0,1,0,0,1,0,0,1
3099,"What a pity this well funded airline is so poorly managed. Food is very mediocre (chicken tikka masala with rice on both legs of my journey inbound and outbound!) and planes are tired. The food service comes on a night flight after 3 hours when people are asleep. Today I have been waiting for over 2.5 hours for luggage in Heathrow london. These glitches can happen but there is not a representative in sight. Customer service needs some retraining. Passenger in wheelchairs, kids all falling asleep on the halted conveyor belt, and still no help from Emirates.",handicap,0,llm_validated,1,0,1,0,0,0,1,0,1
3547,"Dubai to Houston. I have never experienced such a complete & total lack of professionalism, by any airline. Travelers can encounter a problem on any airline, but it is how an airline handles a problem that is most important. This experience on EK was a ""case study in abject incompetence"". The flight was boarded on time, but departure time came & went, & passengers were left sitting, with zero flight deck contact for almost 1.5 hours before the 1st contact by The Captain. There had been a problem with a smoke detector in the crew's sleeping cabin, but it would soon be fixed & we would be ""on our way in about 15 minutes"". Yet again, we sat with no update k for over another hour, by which time the flight was 2.5 hours late. The Captain then made a 2nd announcement that it had taken longer to fix the problem than anticipated, but we would ""now depart in about 10-15 minutes"". However, for a 3rd time, passengers were left sitting another 1+ hour with no flight deck contact. What kind of flight crew training does EK provide, where a Captain thinks it is OK to let passengers sit in silence on a flight delayed 3+ hours, yet make only 2 incorrect announcements? After sitting for 3.5 hours the Captain direct all passengers to collect their belongings & deplane. So 100's of passengers deplane, but those in 1st & Business Class on the upper deck had another surprise waiting. Neither the Captain, or the flight crew had alerted ground staff that upper deck passengers had been directed to deplane. As a result, all 1st & Business Class passengers were crammed at the end of the jetway in front of the 2nd floor elevators, with no place to go! Passengers could enter the elevators, but security had disabled the floor selection buttons after the plane had originally boarded. Passengers started to bang on the glass walls to try & get the attention of security staff who could be seen in the distance, but unable to hear through the heavy glass walls. Passengers finally returned to the plane to tell the ""totally clueless"" flight crew, there was no place to go & passengers were trapped in the small  2nd floor area. Security personnel finally noticed passengers banging on the wall & 1 unlocked a 5th floor door & came to the 2nd level via stairwell, since they also could not operate the elevators. This employee then directed all 1st & Business Class passengers to carry all their belongings up 6 flights to the 5th floor Business Class Lounge! What a fiasco of total incompetence. The flight ended up being 5.5 hours late, but once airborne, passengers quickly learned that even though the plane had sat at the gate for almost 6 hours, it had not been re-catered, so the flight was serving a ""breakfast"" menu, even though the flight departed at almost 4:00PM. No dinner would be served, but rather a light snack, since the menu was still for the ""original"" flight times. After flying for 25 years, I have never experienced a more incompetent flight operation. Not 1 EK employee mentioned any compensation, even though  passengers should have received some type of compensation!",handicap,0,llm_validated,0,0,1,0,0,0,0,0,1
5981,"Bodrum to Istanbul. While the ground staff at the Domestic IST CIP terminal are great in reserving front rows or exit seats for their premium Miles&Smiles members, unfortunately, the TGS ground staff in BJV are the opposite. When I asked politely if I could have a window seat towards the front of the cabin I was handed a boarding card with a seat in the last row with a grin. I then asked if I could do a last minute mileage upgrade. Was first told that it was no problem, then the counter agent contacted her supervisor/colleague which first said that there was availability and that she could process my request but then strangely asked for my name, I could hear the whole conversation over the radio. I guess unless you are a local VIP your commercial value is of little importance. Then suddenly a barrage of invalid excuses followed. First she suggested that my fare class did not allow a last minute upgrade, when I pointed out that was untrue, it was unavailabllity bucket class C, which is also untrue according to M&S rules, finally she said there was a problem with their system, a TGS classic, I was handed out a seat in 6A and did not pursue the matter any further as a line began to form behind me. Not that of a big problem for a 50 minute flight but having had worse problems before, I was reminded once more how TK's ground services and customer service attitude on the ground, bar TK Do&Co, is a total mess. The flights to BJV and to IST were excellent in the air. On time, friendly and attentive cabin crew and detailed flight deck announcements. I wish it was good on the ground as it is in the air.",handicap,0,llm_validated,0,0,1,0,0,0,0,0,1
6462,"Dreadful experience. Orly airport is unusable. Long connection transferred from CDG to Orly with heavy bags on packed bus. Got to Orly, have to wait three hours to check in, no free seats, sat on floor and Air France staff are rude to me. Ordered to sit in a disabled reserved seat. Have had some good experiences in the past but good memories with Air France are becoming a distant memory...",handicap,0,llm_validated,0,0,1,0,0,0,0,0,1
4851,"Turkish Airlines profited from my fathers death on their plane. My parents were travelling from Istanbul to Sydney with a stopover in Malaysia KL. For unknown (according to Thailand Doctors) reason my father died on the plane and the plane made an emergency landing in Phuket Thailand. They sent my dead father and mother to the hospital by ambulance even though he was dead for a couple of hours. We received one phone call by the hostess to say they were being taken to hospital and confirming my father had died already even though Turkish airlines have in their reports that he died in hospital. I'm guessing to avoid any responsibility. For the next several hours, every family member including grandkids were calling Phuket hospitals trying to find my mother. Imagine your 72 year old mother who has severe asthma, Crohn's disease and has had triple heart by-pass surgery stuck in a foreign country with high humidity with limited English. No thanks to Turkish airlines we tracked down my parents to a hospital ourselves. We are grateful for the Thai people whom were very nice to my mother. They police took her to the hotel across the road which was kind of them. However, my mother who had just lost her husband of nearly 55 years, in complete numbness and shock had to stay 3 nights in Thailand until a negative Covid test came back. That was the earliest I was able to get my mother out of there. Costs - Hotel & food about $300, Covid test $200, Compulsory Insurance during the brief stay $300. Now comes to my father, I received an invoice to the amount around $5,760 which around $2,500 was to go to Turkish Airlines fees to repatriate my father back to Turkey. We asked Turkish airlines to take some responsibility and at least waive their fees. They said no. So family members chipped in and paid the total bill. And even though Turkish airlines is profiting by $2,500, they have not apologised and accepted any responsibility in the way my mother was dumped and treated, not to mention keeping family members in the dark. Believe it or not they are still reviewing whether they get a refund for the unused tickets form KL to Sydney. Currently my father's repatriation flight was due to leave last night but was cancelled apparently due to ""mechanical issues"" so my fathers body is stuck in limbo unknown when next flight will be, even though we had made all the bookings on the receiving end. The costs keep growing and yet no apology from Turkish airlines still.",handicap,0,llm_validated,1,0,1,0,0,0,1,0,1
1716379,"The Fayrouz has always been a favourite of ours and has maintained high standards changing to owners JAZ. WIFI is now FREE ( a little weak in rooms)  BTW this is still advertised as $15&#47;day on your website. Grounds are immaculate - rooms are large, clean and comfortable, all with a roomy terrace- Restaurants are excellent - the beach is the best with choices of water sports, trips and wonderful snorkelling - the staff are friendly and can&#39;t do enough to help you. My walking is not good - the attention and help I received was excellent I struggled a little with the slippy floor in the bathroom - there are no support handles near the bath.    Getting about the staff helped me on occasion with a wheelchair - however they were quite old and worn, very uncomfortable. I would definitely upgrade these items.  I wish I could have had my favourite room as requested but was unavailable due to renovations scheduled",handicap,1,agreed,0,0,1,0,0,1,0,0,1
54931,"Location was a little hard to get to. Had to drive 2 blocks &amp; turn around as there is an island on Union. Room was good sized &amp; decently lit. Large bathroom. Had a handicap accessible room &amp; expected a walk in shower, as depicted, but had to contend with a tub. Was a problem due to recent knee surgery, which was why requested handicap room.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
24387,"A great stay in a perfect location with everything within walking distance! The walk from the train station to the apartment was only about 10 mins. Upon arrival, just had to press the button for reception which I was let into the building and check in through the monitor (there&#39;s no one there but check in is straightforward - have your QR code ready).    Entering the apartment was a surprise as everything was clean and well equipped! You have Cowshed products everywhere and even small things which a woman always has to pack like cotton pads and buds.  Tesco and Sainsbury&#39;s is literally below or across the way so getting supplies was super easy.  Staff were super helpful as we didn&#39;t know the extractor fan for cooking slides out haha. They were quick to respond and helped us out.  Definitely a great and comfortable stay for a weekend in Bath. There is no lift in the building so for those who have mobility issues, this would be a problem.  I would enquire with Hiding Space on which of their other buildings would be best to stay in.  Someone in another post did mention the early morning noise from Tesco as they bring their stock in, so it can disturb the morning sleep which didn&#39;t bother me and my partner so much as we just closed the window and it was less noisy.   I wish there was a small cabinet of drawers to place clothes in temporarily as there was only hangers.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1218404,"Wonderful location. Easy off and on the highway. Quiet location. Lots of restaurants and stores nearby.. Amazing HOT breakfast with many choices. The bed is comfortable, and sheets are very nice . Great valve for the money.. We got handicap bathroom",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1670487,"The location was great  good breakfast each day The couch bed was a little uncomfortable, but the kitchenette was very useful. Good bathroom facilities for our disabled companion.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1319855,"The staff was really nice, they tried to make us as comfortable as possible and were very friendly. Also the room had a great size, it was cleaned everyday and the location of the hotel couldn’t be more perfect. Is literally next to the main attractions in Seville and has lots of shops and restaurants nearby. The hotel overall is really great, but the only thing that might be an issue is that we got an accessible room cause I drive a mobility scooter and at the entrance of the lobby, there was a few steps. There is an  accessible platform, but it’s old and kinda tricky to use. I can walk a few steps and my friend helped me lifting the scooter so it wasn’t a huge problem but if you have more severing mobility issues it might be something to consider before booking your stay. But overwall everything was really good and the staff was always really friendly and helpful, I would definitely stayed there again.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1678880,"Very pleased with the accommodation, the cabins were comfortable and well equipped. Breakfast was very good. and served in a large room with large picture windows overlooking the garden and country views in the distance. Parking was offsite, which could be a problem if you had a disability.",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
612669,Very good access for the wheelchair The room was very clean beds very comfortable,handicap,1,agreed,0,0,1,0,0,1,0,0,1
78523,"The staff was helpful and super accommodating. They provided a wheel chair to assist my disabled, 86 year-old sister in getting around town, and they relocated me to a different room when my TV wouldn&#39;t work. The fried eggs and bacon breakfast on the second day was not very appetizing.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1163080,"Courteous staff, wine &amp; cheese evening buffet, warm cookies &amp; milk at night, great breakfast, historic decor &amp; warm atmosphere. Difficulty entering with luggage due to multi brick steps.Consider ramp.  Hotel has joiner heat which made room chilly in winter.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
76954,"The room had an amazing view of the sunrise (we checked in late and missed the sunset), the breakfast buffet was also good. My mother uses a wheelchair and the staffs were very accommodating despite us not being able to book an accessible room. ❗️DO NOT ORDER ROOM SERVICE❗️, despite saying they will &#39;take into account&#39; the feedbacks here, it did not improve one bit. It took 2 hours for the food to arrive and it was cold. After 1 hour, tried calling them to ask where the food was and room service kept purposely not pick up the phone. The time they actually did, said the food was otw but only arrived 40minutes after. Steak became too gummy, especially the fatty side, to become edible. Just eat out, or order food panda as there&#39;re a lot of places to eat nearby. Ps. Got flies but it&#39;s at sea so make sense, and it wasn&#39;t to the point of too much. Only some flies, make sure don&#39;t open door too long.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
480680,"It’s a beautiful old hotel with lovely paintings and furniture. The staff helped us with questions and there was a wheel chair that I was able to borrow. Excellent breakfast buffet. Our room was large and had balconies, but it had no decoration-no paintings and the furniture was plain, and a little worn.",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
1722527,"Clean, spacious, excellent kitchen facilities. Compares very favourably with higher-rated accommodation. Walking distance CBD. The entrance steps to villas are too high. would be difficult for disabled and elderly.",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
1573892,"We loved absolutely everything about this place. The hospitality, the cleanliness, the location, the beds, the size of rooms, the breakfast, the view, Lana and Anna. Two of the girls working there...  want them as life long friends. Beautiful, helpful, kind people. Everything. They have a roof to terrace. Great spot, great view. The location is just outside of Old Quarter, in a local neighbourhood. Make sure you take time to wander the streets near the hotel. It&#39;s also close to the river. Perfect location.   The location is just off a highway. I was worried when we pulled up. Be reminded that Vietnam is busy, there&#39;s a lot of people there. There will be some residual background noise, but you&#39;ll get that wherever you sleep in Vietnam. Still book this hotel. The only strange thing about our room - it had a tub and it was really high off the ground - &quot;difficult&quot; to get in and out of. It was slippery, we had to lay a towel down, and there was no curtain or door, so water went everywhere. That&#39;s it. If you have mobility issues - make sure you get a room without a tub (assuming all the tub layouts are the same).",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
1512146,"Lovely hotel with a very nice bar and restaurant overlooking the ocean and city. Great location near bars, galleries and restaurants. Would recommend to stay there as i would also return any time Nothing negative to say abou the stay. Was not a problem for us personally but for people who have  trouble walking&#47; mobility issues  i would not recommend the hotel as you need to be able to climb stairs",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1749144,"The location was very close to the train station and only a 10 minute walk to the centre of the city.   From the train station turn left and cross the road head for the Grand Hotel entrance and pass through to Toft Green then turn right - the hotel is about 20 yards away.  There are a few steps down from the street to the entrance and also a ramp , which we used.  Lifts to all floors.  Breakfast was excellent with hot bacon, sausage, hash browns, beans, grilled tomato and egg....(only scrambled).   Toast, croissants and bagels etc and all cereals, fruit, yoghurt etc. but we only had hot breakfast and pastries.    Our room was excellent with really good air conditioning, tea and coffee making facilities and all that was necessary including a safe.  Spotlessly clean and the twin beds were really comfy.  The bathroom was well laid out with good complementary toiletries and an excellent height adjustable walk in shower.  Hot water was available at all hours.    We slept well and didn&#39;t hear any noise.    We loved the large wide full length mirror at the hall area of the room and the one over the desk was also a very good size.  The wardrobe chad plenty of normal wooden coat hangers and there was also an iron and ironing board (we didn&#39;t use this!) and a hairdryer - I used my own.     We arrived early at 1.30pm but we were able to leave our luggage at the hotel until 3pm check in.  We returned after 4pm to find reception very busy and there was a bit of a mix up with our room; however, Caitlin dealt with this admirably and professionally and we were happily in our room within ten minutes.  On leaving we also were able to leave our luggage after checking out as our train wasn&#39;t for another 5 hours.  All staff were friendly, helpful and kind. The power point for use of hair appliances at the desk was very close to the kettle which was a little tricky and maybe not too safe as the appliance cord somtimes touched the kettle.    A coat hook or two on the wall near the door would be helpful for hanging outdoor clothing, hat etc. especially if the weather was bad!",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
1420383,"The beds were comfortable.  The towels and garbage were emptied every day. The parking lot was small.  It was hard to park.  The back door, you had to use a card to get in.  In theory, it is a good idea, but even the counter person said not all the cards worked.  The room for a handicap accessible was small.  On checked out, we could not get a receipt..  He said that because we went through Booking.com, he could not get us one.  Every other hotel has given one.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
910746,lovely and central.   car park magic    get a bus to anywhere just across the road  in Union Square. it would be handy for people with a disability to enter in the back from car park.   but it just as easy taking your car to the front to let passenger off,handicap,1,agreed,0,0,1,0,0,1,0,0,1
241062,disabled access .shower with extra length carer spray and free standing seat so could position as required..not to much wayer egress. helpful  courteous pleasant helpful staff .comfortable bed and furnishings .immaculately clean .beautiful evening meal and nice breakfast .room was lovely the main access ramp is steep and wooden  but .staff happy to help if needed and although it wasn&#39;t a problem for us maybe for others,handicap,1,agreed,0,0,1,0,0,1,0,0,1
513323,"We were given a free room upgrade to an Accessible room. It was enormous and very comfortable. Thank you.  The location for visiting the attractions of Chicago was great. Loved it. The adjoining Noodle Bar opened and closed at will. There was no rhyme or reason to their opening hours. We called in to ask the opening times, after finding it closed the evening before, to be assured that they would be open, Great! That is until we called and were told that we couldn&#39;t dine in because that part was closed. Really???  While La Quinta are not responsible for Noodles and Company, at least I don&#39;t think they are, the adjoining door to the hotel does seem to imply some sort of affiliation, rightly or wrongly. Not sure what can be done about this.",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
1760535,The original room was in a bad location for me to get back &amp; forth the restaurant &amp; pool due to handicap and the staff patiently accommodated me and got me to a room that was perfect which this made my experience although short but rememberable in a positive way and made everything else while I was there nicer from my pov. N&#47;A,handicap,1,agreed,0,0,1,0,0,1,0,0,1
1722396,"THE ONLY SETBACK WAS TO GET BREAKFAST ESPECIALLY MAMAK, MOST OF THE SHOPS SERVES CHINESE FOOD.   OTHERWISE THE REST ARE ALRIGHT, AS THE AMENITIES ARE NEARBY. WILL DEFINITELY STAY AT THIS PLACE AGAIN. MY WIFE HAD TO USE THE WHEELCHAIR TO GET TO THE UNIT, UNFORTUNATELY THE DOOR ON THE GROUNDFLOOR HEADING TO THE ELEVATOR WAS TOO SMALL FOR HER TO GET THROUGH. HOPEFULLY THE DOOR CAN BE OPENED BOTH SIDES TO ACCESS.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
346315,"The accommodation was a lovely place!  Central, two minute walk to the main bus stops and the beach!  5 minutes to the Old Town!  Lovely place, with good facilities too and right in the main shopping area and near a good supermarket It is on the 3rd floor with no lift but it isn’t a difficult walk. You should just know in case you have mobility issues",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1270968,"The staff were absolutely beautiful, great vibe all round and the adjoining cafe&#47;bar is a gorgeous sanctuary located perfectly for accessibility to transport and Bris hot spots. The only downfall is it is not accessible for our wheelchair community members.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1460892,"Hotspring inside the room was good, water fills up fast and is hot. Location is alright, lots of food around the area. Toilet door cannot be locked, curtains are placed outside the toilet which kids can open if they are playing outside while someone is showering inside. Design overall is not very young children or wheelchair friendly",handicap,1,agreed,1,0,1,1,0,1,1,0,1
1178291,"We loved our family stay at Cae Cwnws. It was a wonderful base from which to explore the local area and a lovely homely and cosy bolt-hole for us to return to at the end of the day. We enjoyed cooking in the well equipped kitchen, chilling in the snug lounge with the fire going and playing games at the kitchen table. The beds were really comfy too so we all slept really well. Mum, who has limited mobility, was pleased to have everything she needed in the downstairs bedroom.  Daughter was delighted to have horses as our neighbours. We were all sad to leave and would certainly return next time we&#39;re holidaying in the area. Thanks for providing such a great holiday home, Owen! Nothing really. Mum only commented that she would have appreciated a handrail for the steps from the conservatory to the front door area due to her mobility but she used the wall for support and it really wasn&#39;t a big problem. Just worth considering if any of your party struggles with steps.",handicap,1,disputed,1,0,1,0,0,1,1,0,0
1554099,"Booked an accessible room, which was great. Size was good for a standard room, bed comfortable. Bathroom catered well for accessible needs,  The addition of 2 welcome drinks in the bar was a nice surprise.   Perfectly located on Eton High street and a short stroll to busier Windsor [should you want to go)   Staff are extremely friendly and helpful. The breakfast room was up a very large step. This would be impossible for a wheelchair and was very difficult for my mum (on crutches).",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1117337,"Best breakfast we had during our trip to the UK. The breakfast dishes can be ordered from a menu and are prepared to ones liking. The staff is very friendly. Bude beach is walkable distance from the hotel and one can have dinner at the pub in the hotel which serves great food but needs reservation. The room was wheelchair accessible, but the shower difficult to use.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
315256,"Located close to Las Ramblas, Bario Gotti and Eixample. Staff was great. Good places to eat nearby and several convenience stores for snacks. Room was very clean with updated accessible bathroom. Elevator is tiny so we had to go up individually. Buffet breakfast was varied and good. Loved that this is an older hotel (1951) with painted ceilings and antiques which we prefer to a chain hotel. Taxis were easy to call and arrived within minutes. Nothing really.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
619371,"Very large bedroom with air conditioning. Modern facilities. The housekeeper was very accommodating although there was a language barrier (particularly when it comes to money) as he doesn&#39;t speak English so we spoke via Google translate. They did my laundry on request. Muhamad and his sons own the hotel and Muhamad was very welcoming, he knocked on my door on the morning after my arrival and took me on a full day private tour of Egypt at an additional cost of $250 USD (not including tips). A simple continental breakfast is provided at a time you request (bread, cheese, ham, a boiled egg). Nice balcony view of the garden. Very peaceful place as it&#39;s in a private compound away from the streets. It is not a hotel but rather a guarded compound whereby you stay in a house with other guests and a housekeeper and you get your own private bedroom and ensuite which is lockable (the rest of the house is shared living space). There is no reception and the housekeeper takes photos of your passport on his phone (for security purposes) on arrival, which gets sent to all of the hotel owners&#39; phones (not an overly secure form of storing people&#39;s information). From a cleanliness point of view I could see other people&#39;s hairs in the bed linen and the fridge had small spots of mould so I didn&#39;t use it. The shower is in a tall bath with no shower screen, so water floods the tiles and it is quite slippery (would be dangerous for people with mobility issues). Need to catch taxi&#39;s&#47;private transport to get anywhere as the inn is in a more secluded area of Egypt away from the city and it is a 1 hour drive to the airport. No swimming pool. If you want to be left alone to do your own thing then this is probably not the place for you as Muhamad and the housekeeper will knock on your door regularly to ask you what you want to do&#47;where you want to go&#47;what you need.",handicap,1,llm_validated,1,0,1,0,0,1,1,0,1
607170,"friendly staff, comfortable facilities especially the restaurant bar. I was not warned about all the stairs to get to room, and especially the stairs within the room to reach the bathroom. I have arthritis and found this difficult even though I am not disabled.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1654374,Fantastic location with access to central Lisbon and just a short walk from a metro station. Room was great (good shower and air conditioning) and very clean. Nothing other than to warn future customers with mobility issues that there are a LOT of steps from the main square to reach the property. There is a lift at the property.,handicap,1,agreed,0,0,1,0,0,1,0,0,1
1673896,"Great Location, clean and spacious room  . The property didnt have a lift, so we had to tow our luggage to our room, which was on the second floor &amp; there were more rooms above... So it is certainly not suited for seniors or invalid. There was a digital lock which was cumbersome to use, and there was no one around to assist with opening. we got locked out because of no internet late one night and had to make international call to get help .",handicap,1,agreed,0,0,1,0,0,1,0,0,1
230963,"They food was delicious and reasonably priced, their facilities were a little more than expected the big lovely pool for example. Staff was very kind and helpful especially when we had challenges. We were checked into the 1st floor and they didn&#39;t have an elevator but in order to get to 1st flopr there is two flights if stairs. My husband had a disability so that was terrible. However the receptionist who checked us in organised for someone to take our luggage to our room.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
816110,Location on hillside a little difficult for disabled but otherwise excellent location. Better if no bike races or street closures,handicap,1,agreed,0,0,1,0,0,1,0,0,1
34477,it was so modern and just felt comfortable. it was enough to be in a good location where we needed to go not being able to get in from the ramp,handicap,1,agreed,0,0,1,0,0,1,0,0,1
892409,"Great location and beach view.  Spacious. Bed was so hard I had to sleep on couch, which was just a little bit better.  Shower door would not latch.  Sink needs nice vanity.  Large bathroom with no place for toiletries. Light floods room all night through Lhasa unneeded windows.  Need grab bar near toilet. Plenty of room for privacy wall, too.",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
